Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"chechen who are the chechen ? johanna nichols university of california , berkeley author 's note : i have been doing linguistic field work on chechen and its close relative ingush for many years . though i am not an ethnographer or historian , i have tried to bring together here some general information about the chechen people and their language in order to increase public awareness of the people and their situation , and to put a human face on a people of great dignity , refinement , and coura",Safe Email,no,no,"Content is an educational excerpt about Chechen linguistics and culture from a UC Berkeley author, lacking any calls to action, links, or requests for sensitive information typical of phishing.",98
"all graphics software available , cheap oem versions . good morning , we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others . $ 80 adobe photoshop 8 . 0 / cs $ 140 macromedia studio mx 2004 $ 120 adobe acrobat 7 . 0 professional $ 150 adobe premiere pro 1 . 5 $ 90 corel designer 10 $ 90 quickbooks 2004 professional edition $ 75 adobe pagemaker 7 . 0 $ 70 xara x vl . 1 $ 75 adobe audition 1 . 5 $ 90 discreet 3 d studio max 7 $ 115 adobe",Phishing Email,yes,yes,"Unsolicited offer of pirated/counterfeit software at unrealistically low prices, likely luring victims to scam sites for payment info or malware.",90
"re : my model for spikes valery , i may be in dallas in the next few weeks . i shall probably come to dallas one friday . i shall let you know well in advance . vince "" valery kholodnyi "" on 01 / 04 / 2001 08 : 29 : 37 am to : vince . j . kaminski @ enron . com cc : subject : re : my model for spikes dear dr . kaminski , i would like to apologize for the delay responding , i was on vocation . thank you very much for your interest in my work and for your suggestion to meet for lunch / dinner . i ",Safe Email,no,no,"Email is a legitimate professional exchange about scheduling a meeting, with no requests for sensitive information, links, or urgent actions typical of phishing.",98
"http://www.guardian.co.uk/international/story/0,3604,806579,00.htmlLioness adopts fifth antelopeRory Carroll, Africa correspondent
Tuesday October 8, 2002
The GuardianKamuniak the dysfunctional lioness has forfeited another meal by adopting
her fifth baby oryx this year, an aberration of nature which has baffled
wildlife experts.
The young lioness in the Samburu national park in northern Kenay adopted her
latest baby at the weekend, a wildlife service warden said yesterday.
Each time Kamuniak, w",Safe Email,no,no,"Content is a legitimate 2002 Guardian news article excerpt about a lioness adopting antelopes, with no requests for personal info, malicious links, or scam elements.",98
"Jim Whitehead wrote:
> http://www.research.microsoft.com/~antr/Pastry/download.htmLooks cute. For what it's worth I worked closely with a few
of the people on the team. One was my officemate for years.Unfortunately there's no way I'm loading all the .NET stuff
on my machine. Not yet. And hopefully by the time it's all
stable, I'll be running FreeBSD again on my laptop, and it will
be moot anyway.- Joe
http://xent.com/mailman/listinfo/fork",Safe Email,no,no,"Email is a casual tech discussion on a mailing list sharing a legitimate Microsoft Research link for software, with no requests for info, urgency, or suspicious elements.",98
empty,Phishing Email,no,yes,"The email content is empty, lacking any links, requests for information, or deceptive elements characteristic of phishing attempts.",100
"On Tue, Aug 13, 2002 at 09:55:49AM +0100, Ryan, Shane mentioned:
> It *is* a good idea though.  I've been 
> wondering about the same thing for a couple
> of months now but always considered it too
> complicated to carry out. (If that makes any
> sense at all). It is to complex. Look at the mess that is gentoo. Just because you can
do something, doesn't mean you should.Kate
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
Lis",Safe Email,no,no,"This is a legitimate 2002 mailing list discussion on Linux software complexity, with no requests for sensitive information, links, or urgent demands typical of phishing.",100
"urgent investor alert ( gbns . ob ) huge upside potential with the next postal giant otc alert investors # 1 source for tomorrows leaders issue 48 august 2004 special dynamic growth situation symbol : gbns www . gbsi . biz current price : $ 1 . 40 - - - 12 - month price target : $ 7 . 50 market cap : $ 4 , 340 , 000 52 week bid range : $ 0 . 60 - $ 4 . 80 global business services , inc . shares outstanding : 3 . 1 mil fiscal year ends : june 30 213 south robertson approximate float : 600 , 000 (",Phishing Email,yes,yes,Urgent stock promotion with obfuscated suspicious link (www . gbsi . biz) and hype tactics typical of investment scams aiming to lure victims to fraudulent sites for financial exploitation.,85
"do you love being impotent for nothing create an o * r ^ d . e ' ruestion we can provide you a perfectly healthy erection click now and more potency http : / / medsrealcheap . com yours , meagan stark phone : 444 - 112 - 8441 mobile : 164 - 917 - 1454 email : gyueugv @ rexian . com s , t - 0 _ p http : / / medsrealcheap . com / emover . php",Phishing Email,yes,yes,"Unsolicited spam email promoting fake medications with obfuscated text, suspicious domain (medsrealcheap.com), and links likely leading to scams or malware for stealing info.",95
"english parser logos corporation has a pretty good english semantico-syntactic parser ( tagger as a minimum ) incorporated in a machine translation product . we are going to package this as an independent unix - based software package for the institut fuer deutsche sprache in mannheim , germany , and quite possibily a copy of this might be made available to other researchers . this should be readysometime in the next monthor two , as i understand it . the parser dictionary has c . 40 , 000 entri",Safe Email,no,no,"Content is a legitimate discussion about linguistic software development with no requests for information, links, or suspicious elements.",98
office xp - $ 60 olympian commuting hence anglo dependent feared maxima iranize barrelled important purses perturbation sainthood ominously unwieldy gripe almanac insurmountable codification polymer triangulum deliberates bigoted molehill eminence annal require above bandwagon agnew institutions moline stacks mermaid brightening dissensions,Phishing Email,yes,yes,"Unsolicited cheap software offer (""office xp - $60"") combined with random word salad, typical of spam/phishing to evade filters and lure clicks to malicious sites.",75
"need to download programs ? hey , all kinds of soft - ware available for down - load on our site . ms - linux - xp - mcafree - symantec - quickbooks - delphi visual studio - autocad - adobe - macromedia - hundreds more ! it ' s the real thing ! our site : mkweslfu . com / index . php ? id = 393 get back to you later , jefferson c . francine projecthoneypot @ projecthoneypot . org we are discreet sheep ; we wait to see how the drove is going , and then go with the drove . - mark twain [ samuel la",Phishing Email,yes,yes,"Unsolicited email promoting illegal software downloads from a suspicious domain (mkweslfu.com), with poor formatting and honeypot reference indicating scam intent to lure users to potentially malicious site.",85
"[I wrote this last night but it appears I never sent it... still 
haven't had time to dig in to it...]
>>>>> On Tue, 1 Oct 2002, ""Robert"" == Robert Elz wrote:  Robert> No, but using PickMarkSeen (and pick(ids)) as an
  Robert> alternative to just doing  Robert> Seq_Del $exmh(folder) $mhProfile(unseen-sequence) $results
Ah.  Neither Ted nor I were particularly up to date.  I pulled 
down the lates from CVS and am now running with it.  I miss the 
blue ftoc lines but I'll sort that out soon, iirc ",Safe Email,no,no,"Content is a legitimate 2002 technical discussion on software (Exmh) with no requests for info, links, or suspicious elements.",100
"ny event w / pec & keyspan louise , it is my understanding that you have represented discomfort in signing the ny event expenditure approval form . i appreciate that a "" holiday event "" or spending any amount on customer entertainment seems counter to what we all are staying awake at night contemplating about our future . however , on our trip in ny we received positive feedback from keyspan ( even with the current events disclosed ) on a jv structure and the interest to leverage a midwest to no",Safe Email,no,no,"Content resembles a legitimate internal business email discussing event approval and corporate feedback, with no requests for sensitive info, links, or urgency typical of phishing.",95
"museum of fine arts 2000 - 2001 membership drive it ' s that time of year and enron has again agreed to generously cover half of our costs for membership up - front . for the museum membership form and membership information , please click on the link below . or if you use netscape navigator , copy and paste the url into the address line .",Safe Email,yes,no,"Unsolicited email urging clicks on a link for personal/financial info (membership), with suspicious Enron reference and outdated Netscape mention to build false urgency/trust.",95
"re : what ' s in rawhide - urgent i ' m not familiar with the individual assets ( might include gaspart and ceg / rio ) of that structure but the critical asset apparently is a $ 690 mm loan to enron . when enron hit bbb - rating , rawhide was no longer allowed to lend to enron and called the note due . there was a rawhide bankers meeting late yesterday to consider enron ' s request to delay the call by several weeks . neither bowen nor myself know if any decision has been reached by the lenders",Safe Email,no,no,"Content is an internal business discussion on financial assets and loans with no requests for info, links, or impersonation; resembles legitimate corporate email from Enron era.",95
"URL: http://www.mozillazine.org/weblogs/hyatt/#85378428
Date: Not suppliedI received some feedback in email (from several of you actually) regarding my 
earlier blog about the Parents Television Council[1], which recently published 
a report in which they labeled Buffy as the worst show on television for 
children. Let me clarify why this organization bothers me so much.Buffy as a show is clearly inappropriate for children under 12, and a game like 
GTA3 is as well. The PTC, however, has a clear",Safe Email,no,no,"Content is a benign blog excerpt about media criticism, with no requests for info, urgent actions, or malicious elements.",98
"updated electricity homepage ( great links - university of queensl and - australia ) hi vince , have a look at my homepage which i have been updating ( see energy markets ) : regards glen dixon part - time phd student - department of mathematics ( university of queensland ) p . s i am hopefully attending the australian risk conference where you are a speaker in july 2000 ( sydney ) . hope to hear you speak . glen w . dixon project officer - procurement profiling queensland purchasing department ",Safe Email,no,no,"Email is a professional networking message sharing a personal homepage and conference attendance, with no requests for information, links, or suspicious elements.",98
"John P. Looney wrote:
> On Thu, Aug 01, 2002 at 04:03:07PM +0100, Padraig Brady mentioned:
> 
>>Some local Irish wildlife
>>
>>http://www.iol.ie/~padraiga/pics/wild1.jpg
>>http://www.iol.ie/~padraiga/pics/wild2.jpg
>>
>>was I bored or what?
> 
>  Most likely.
> 
>  Hey...is that one of my nice wai-yip stuffed ones ?Ah, I new I had one extra.
Ransom is a pint.PÃ¡draig.
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List main",Safe Email,no,no,"This is a benign 2002 mailing list exchange about shared photos, with no requests for sensitive info, suspicious links, or impersonation.",100
"< ot > programme tilburg conference derivational residue in phonology program tilburg university conference on the derivational residue in phonology 5 - 7 october 1995 october 5 1995 - - - - - - - - - - - - - 10 : 00-11 : 00 rene kager ( ots , utrecht ) surface opacity of metrical structure in optimality theory 11 : 00-12 : 00 c . orhan orgun ( u . c . berkeley ) a declarative theory of phonology - morphology interleaving 13 : 00-14 : 00 nancy ritter ( new york university ) a non - derivational ",Safe Email,no,no,"Content appears to be a legitimate academic conference schedule from 1995 with no requests for information, links, or malicious elements.",100
left office i must pick up my children . i will provide all docs to you later this evening . please call on my cell if you have further questions . laura,Safe Email,no,no,"The content is a casual, non-urgent message explaining a delay in providing documents, with no requests for personal information, links, attachments, or suspicious tactics typical of phishing.",98
"The Ximian Security Team has been issuing advisories for security 
problems in Ximian GNOME for some time now at this URL:http://support.ximian.com/s?&p_cat_lvl1=12Starting today we will begin to also email security advisories to
this list (updates@ximian.com) to raise the awareness of potential 
problems.The Ximian Security Team
_______________________________________________
updates maillist  -  updates@ximian.com
http://lists.ximian.com/mailman/listinfo/updates
Please DO NOT reply to this lis",Safe Email,no,no,"Email is a legitimate announcement from Ximian Security Team about emailing advisories; no requests for info, attachments, or malicious actions.",95
"if (window.Event) // Only Netscape will have the CAPITAL E.
  document.captureEvents(Event.MOUSEUP); // catch the mouse up event
function nocontextmenu()  // this function only applies to IE4, ignored otherwise.
{
	event.cancelBubble = true;
	event.returnValue = false;	return false;
}
function norightclick(e)	// This function is used by all others
{
	if (window.Event)	// again, IE or NAV?
	{
		if (e.which == 2 || e.which == 3)
			return false;
	}
	else
		if (event.button == 2 || event.button == ",Phishing Email,yes,yes,"The JavaScript code disables right-click and context menus, a tactic often used in phishing emails to prevent users from inspecting or saving suspicious content, hiding malicious elements.",85
"summerset international lottery prize award from : government accredited licensed lottery promoters . winning notice for category c winners . ref . . # lp / 26510460037 / 02 batch . . # 24 / 00319 / ipd re : bonus lottery promotion prize awards winning notification dear lucky winner , we are pleased to inform you of the result of the just concluded final draws of summerset international lottery award held on the 27 th december , 2004 . in appreciation of our summer tourist to spain during the su",Phishing Email,yes,yes,"Classic lottery scam with unsolicited prize notification, fake government accreditation, outdated draw date (2004), and likely intent to extract personal/financial info.",98
meedz 2 u how to save on y ruthless our medlcatlons over 70 % . pha gravitate rmzmail shop - successfull and proven w seaborn ay to save your mo cellaret ney . compere v a misfit g palpus al l irresponsible u belief l r nuclearcapable ac obturation l i amourette sv logged al shipboard m andmanyother . * materialistic best prlces * worldwide shlppln confined g * total co imperatival nfidentiaiity * over 5 m sidecar iliion customers have a lessee nice day !,Phishing Email,yes,yes,"Garbled, poorly spelled text promoting fake medication discounts from an unverified ""shop,"" using urgency and promises of savings/confidentiality to lure clicks or info, common in pharmacy scams.",95
"You have been specially selected to qualify for the following:Premium Vacation Package and Pentium PC Giveaway
To review the details of the please click on the link 
with the confirmation number below:http://vacation.1chn.comConfirmation Number#Lh340
Please confirm your entry within 24 hours of receipt of this confirmation.Wishing you a fun filled vacation!
If you should have any additional questions or cann't connect to the site 
do not hesitate to contact me direct:
mailto:vacation@btamail.net",Phishing Email,yes,yes,"Promises unsolicited free prizes with urgent click on suspicious URL (vacation.1chn.com), grammatical errors, and fake contact domain (btamail.net).",95
"popular software at low low prices . misunderstand developments mean substance multiply . as blue , brought sand . slow to once , night happy . finger still , result very , turn camp . done , through look must , wait cover . been shape part dog , prepare . other prove wing , black you danger . better , our will past . product , should love meet . appear but teach . and lost space arm place rain . name high , me we .",Phishing Email,yes,yes,"Starts with suspicious offer of cheap software, followed by garbled nonsense text typical of spam/phishing emails evading filters.",85
"Your application for the Grant is below.  Remember, because of the type of Grant this is, you will never need to repay!>>Time is limited. << 
You must place your order by Midnight, Saturday July 27, 2002 
in order to secure a place in these programs. Too many people can qualify for this program, so by limiting the initial applicants
 to the most serious,  sincere and honest individuals. It will ensure that the 
program money is used for beneficial, constructive uses. 
 Remember there is no risk ",Phishing Email,yes,yes,"Urges quick action on a ""free grant"" with no repayment, uses scarcity tactics, outdated date, and ""place order"" phrasing to mimic legitimate offers while likely seeking personal/financial info.",95
"On Sat, Oct 05, 2002 at 06:06:14PM +0100, Padraig Brady mentioned:
> OK I'm upgrading vorbis on my machine and I'm getting
> the following:
> 
> # rpm -U libvorbis-* vorbis-tools-1.0-1.i386.rpm
> error: failed dependencies:
> 	libvorbisfile.so.0   is needed by SDL_mixer-1.2.0-4
> 	libvorbisfile.so.0   is needed by xmms-1.2.5-7
> 	libvorbisfile.so.0   is needed by tuxracer-0.61-5
> 
> This is because the new libvorbis.rpm only has libvorbisfile.so.3
> So is this a problem in the other packages de",Safe Email,no,no,"Content is a legitimate technical discussion from 2002 about Linux software dependencies, lacking any phishing indicators like urgent requests, links, or personal data solicitation.",100
re [ 10 ] : let ' s shake hands ifoseek where were ? but i don ' twhen were you born ? in 1924,Phishing Email,no,yes,"Content is incoherent and garbled with no clear request for sensitive information, links, or impersonation typical of phishing.",85
"|::::::::::::::::::::::::::::::::::::::::::::::::::|                IT's Monday 520      02 September 2002              |::::::::::::::::::::::::::::::::::::::::|STUDENT LIFE BEGINS WITH LINUX
by
John SterneThe launch last month of a marketing special interest group by the
Irish Linux Users Group (ILUG)  -  open source and marketing, it
seems, might not be mutually exclusive concepts  -  has already
sparked an interesting initiative at University College Cork.  When
the new academic year begins ",Safe Email,no,no,"Content is a benign article excerpt about Linux and university initiatives, lacking any requests for information, links, or urgency typical of phishing.",98
"dave - check this one out ! ! dave , you have got to check out this program - i have made over $ 2200 in two days . - - - - - the fastest paying most explosive program ever ! ! what 's all the excitement ? ? well , just check this out ! unlimited $ 500 checks all day long no caps - paid daily next day fedex $ 20 bonuses on everyone you sponsor , they sponsor and so on each time they cycle - 6 levels deep - unlimited width digital cellular phone with air time no credit check , no security deposit",Phishing Email,yes,yes,"Unsolicited email promoting unrealistic get-rich-quick pyramid scheme with hype and promises of easy money/free items to deceive recipients into engaging, typical of scam/phishing tactics.",85
"re : ems simply the best for the best $ remove instructions below . all remove requests are respectfully immediately the cutting edge of e-mail technology : "" express mail server "" from imc for only $ 275 for a limited time only ! this is the best of all e-mail programs , we know we have tried them all . if your reading this message , that only proves it works you will not find it anywhere for less you can download a demo for free from our full service web site , complete with step by step instr",Phishing Email,yes,yes,"Unsolicited spam promoting cheap software download from an unknown website, using hype and poor grammar to lure users into potential malware or data theft.",90
"tiger team hi vince ! attached is part 1 for the "" tiger team "" application . nb : can shirley please fill in your fax number ? thanks ! - - christie .",Safe Email,no,no,"Email seems like legitimate internal communication about an application attachment and a benign request for fax info, with no urgency, suspicious links, or demands for sensitive data.",95
"california update 4 / 27 / 01 the following report contains confidential and sensitive information . please treat with discretion . executive summary : ? ferc price cap decision reflects bush political and economic objectives . politically , bush is determined to let the crisis blame fall on davis ; from an economic perspective , he is unwilling to create disincentives for new power generation ? davis finds four major flaws with ferc plan , most notably its exclusion of out - of - state generato",Safe Email,no,no,"Content is a neutral political/economic report excerpt on California energy crisis; no requests for info, links, or urgent actions typical of phishing.",95
"re : vallum wlagra ciallls hello , would you like to spend less on your medlcatlons ? visit medicatioons - by - mail shop and save over 75 % with us . va u ag c is ll mvl ra lal xandmanyother have a nice day . p . s . you will be pleaasantly surprised with our prices !",Phishing Email,yes,yes,Misspelled drug names and generic spam promoting fake online pharmacy likely leads to fraudulent site for stealing info or money.,95
"re : hello from london zimin , i have a copy of the article . i agree with you . the model is essentially the same ( in intentions ) . i shall distributed the copy of the paper to the trades here . it explains well the logic behind the model and it ' s an independent source . vince zimin lu 05 / 30 / 2000 10 : 44 am to : vince j kaminski / hou / ect @ ect cc : stinson gibner / hou / ect @ ect subject : re : hello from london vince , i got the article . i can make a copy for you when i get back .",Safe Email,no,no,"Email appears to be a legitimate internal business discussion about sharing an article, with no requests for sensitive info, links, or urgency typical of phishing.",98
"alp presentation vince and ken , dean gil whittaker of the rice business school has also confirmed ! ! pass the word on to the students ( no pressure ! ! ha ! ! ) - i think i ' ll go ahead and put the word out to some of the active rice alums here at enron - - it ' ll be a great event ! thanks ! - - christie . - - - - - - - - - - - - - - - - - - - - - forwarded by christie patrick / hou / ect on 04 / 11 / 2001 03 : 20 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - "" gilbert r . whitake",Safe Email,no,no,"Email appears to be legitimate internal Enron correspondence about an event, with no requests for sensitive information, links, or urgent demands typical of phishing.",98
"re : pain specialist on tuesday at 19 - 00 save your suffering v , 1 ' c * 0 ^ d - 1 _ n 30 / 325 m ' gg 3 o pil | s 109 . oo 60 p | | ls 189 . 99 90 pllls 259 . oo 180 p ! lls 429 . oo full list : http : / / anatomic . medz - store . com / s / ? acc 5 same day shlpp 1 ng to remove : http : / / without . medz - store . com / rms . html what is your phone number ? tom lambert securityguard biosupplynet , a sciquest company , rtp , 27709 , united states of america phone : 497 - 641 - 9321 mobile :",Phishing Email,yes,yes,"Email uses obfuscated text for illegal drug sales, suspicious domains, fake company impersonation, and requests phone number to lure victims into scams or data theft.",95
"calpine monthly nomination ( december ) > aimee , i am still waiting on a transport number from lori allen in your shop , but i thought i would send the bv for december . will resend the rest later today . ricky a . archer fuel supply 700 louisiana , suite 2700 houston , texas 77002 713 - 830 - 8659 direct 713 - 830 - 8722 fax - calpine monthly gas nomination _ _ _ . doc",Safe Email,no,no,"Email is a routine business message about gas nominations with legitimate company details, sender info, and no requests for sensitive data, links, or urgent actions.",95
re [ 1 ] : talk with your health ge ri ia s ne cc li so b ft ta s boo urse er styo xualpow inc seyo su rea urplea re hav rfuler ons epowe ecti o de ! r r wor de shi g wit hou ld wi ppin hin 24 rs sp - m ur the we and saf wa ph acy is ne st the est y of arm inc e yo xual des spe ume by % reas ur se ire and rm vol 500 100 ural and de eff - in con t to wel wn bra % nat no si ects tras l - kno nds . expe ce thr es lon gas rien ee tim ger or ms wor de shi g wit hou ld wi ppin hin 24 rs sp - m ur the ,Phishing Email,yes,yes,"Heavily obfuscated spam promoting fake sexual enhancement product with urgency tactics like ""within 24 hours"" and ""no side effects,"" likely leading to scam sites for data theft.",95
"linguistic theory dominique sportiche , partitions and atoms of clause structure subjects , agreement , case and clitics this collection builds on the theory of principles and parameters and its economy - - minimalist descendants . the essays progressively develop a view of syntactic structures in which syntactic properties are increasingly analyzed as atomized in progressively smaller elementary components and partitioned in the way these elementary components are represented . dominique sporti",Safe Email,no,no,"Content is an academic excerpt on linguistics (e.g., book description by Dominique Sportiche), with no requests for personal info, links, urgency, or scam tactics typical of phishing.",98
"URL: http://www.newsisfree.com/click/-4,8268029,1717/
Date: 2002-09-26T08:22:40+01:00[IMG: http://www.newsisfree.com/Images/fark/azcentral.gif ([AZCentral])]",Safe Email,no,no,"Content resembles a legitimate 2002-era news aggregator link and image from NewsIsFree, with no requests for personal data or malicious indicators.",95
"On Thu, Sep 05, 2002 at 12:32:58PM +0200, Axel Thimm wrote:
> On Thu, Sep 05, 2002 at 07:11:23AM +0000,  Angles  Puglisi wrote:
> > If I can use apt, can I use it to get updates from these 3 different
> > places:
> > 1. the (null) up2date Redhat upgrades
> > 2. the (null) files at Freshrpms.net
> > 3. the regular RH7.3 files from freshrpms.net
> You could build your own apt-repository. Just mirror the needed
> directories (e.g. by using a wget cron job), symlink the needed rpms
> and recreate th",Safe Email,no,no,"Content is a legitimate 2002 Linux mailing list discussion on apt repositories, lacking any phishing elements like urgent demands, links, or info requests.",100
"premium online medicine here foundry hocus mrs absurd chile tarzan seizure neutron implement dobbs need pres cription medication without a prior prescri ption ? simple , quick and affordable ! we deliver quality medications to your door ! stop getting brochures here cumberland dialogue aristocracy shako chang are roth",Phishing Email,yes,yes,"Promotes illegal online medication sales without prescription using misspelled words and keyword stuffing to evade filters, likely leading to fraudulent sites for payment or data theft.",95
"2nd issue contragram on www content - length : 1340 a hypertext version of the second issue of contragram , the quarterly newsletter of the university of gent 's contrastive grammar research group , is now available on the web . it can be accessed through the url http : / / allserv . rug . ac . be / ~ dnoel / index . html ) from the table of contents : corpus research and the patterns of ( french ) * pretendre * bilingual dictionaries and corpus research frequency data from corpus research : the",Safe Email,no,no,"Content announces an academic newsletter from University of Ghent with a legitimate URL; no requests for info, attachments, or suspicious elements.",95
"http://www.hughes-family.org/bugzilla/show_bug.cgi?id=804jm@jmason.org changed:           What    |Removed                     |Added
----------------------------------------------------------------------------
             Status|NEW                         |RESOLVED
         Resolution|                            |FIXED------- Additional Comments From jm@jmason.org  2002-09-02 14:58 -------
ok, now in.------- You are receiving this mail because: -------
You are the assignee for the bug, or are",Safe Email,no,no,"This is a standard Bugzilla bug tracking notification email showing status changes and comments, with no requests for information, attachments, or suspicious elements.",98
"origination track ( ena ) all , the below is the final list of candidates that i have recieved to interivew for the origination track . all names have either been recommended or approved by their manger . each candidate will be contacted tomorrow and we will proceed with a late november interview date . you , as the managment team will be expected to interivew candidates . if there are any final additions you would like to make to the below , please let me know asap . kind regards , karen . x 54",Safe Email,no,no,"Email resembles internal HR communication about candidate interviews with no requests for sensitive information, links, or attachments; spelling errors suggest poor writing but not phishing intent.",95
"your online sales are low because you don _ t have enough visitors ? submitting your website in search engines may increase your online sales dramatically . if you invested time and money into your website , you simply must submit your website oniine otherwise it wili be invisible virtually , which means efforts spent in vain . if you want people to know about your website and boost your revenues , the only way to do that is to make your site visible in places where people search for information",Phishing Email,no,yes,"Email promotes website submission services with typos and spam-like urgency, but lacks requests for personal info, credentials, or malicious links; it's unsolicited marketing rather than identity theft attempt.",95
"Long time no chat!How have you been? If you've been like me, you've been trying
trying almost EVERYTHING to lose weight.Â  I know how you feel
- the special diets, miracle pills, and fancy exercise 
equipment never helped me lose the pounds I needed to lose
either.Â  It seemed like the harder I worked at it, the less
weight I lost - until I heard about 'Extreme Power Plus'.You're probably thinking to yourself, ""Oh geez, not another
miracle diet pill!""Â  Like you, I was skeptical at first, but 
m",Phishing Email,yes,yes,"Unsolicited email using personal rapport to promote a dubious weight loss product, typical scam tactic likely leading to fake sites requesting payment or personal info.",85
"On Thu, 2002-08-29 at 19:27, Barry Dexter A. Gonzaga wrote:
> On Thu, Aug 29, 2002 at 05:10:47PM -0400, Larry W. Virden wrote:
> > I am wondering whether there's a way that I can use sitescooper and/or plucker
> > or some other free utility to convert word documents into something a bit
> > more palmos friendly?
> 
> 	You could try antiword (http://www.winfield.demon.nl/linux/).
> It's consoled based and converts word 6+ docs to text and some images to
> postscript and png.also there's catdoc an",Safe Email,no,no,"This is a legitimate 2002 technical email thread discussing software tools for converting Word documents to PalmOS format, with no requests for personal info, suspicious links, or malicious elements.",100
"controls needed to ensure cashflows are received by infinity shona , brent and sally , this morning , the cash flows from approximately 75 books were not received by infinity from the erms system . we normally get 375 books and only got 296 this morning . per conversation with joyce kuo and mike moscoso , susan trevino , risk controls , and christian , rac , changed the book heirarchy on friday , moving global products books , including the prepays , out of the ect group and into another group .",Safe Email,no,no,"Email discusses internal financial system issues and changes without requests for sensitive info, links, or urgent actions typical of phishing.",98
"I'm getting these messages and I'm not sure what they mean. Can anyone clear 
this up for me? Thanks.Sep 15 11:45:09 linux mailscanner[6128]: RBL Check ORDB-RBL timed out and 
was killed, consecutive failure 3 of 7
Sep 15 11:45:24 linux mailscanner[6128]: SpamAssassin timed out and was 
killed
-- 
This message has been scanned for viruses and
dangerous content by MailScanner at comp-wiz.com,
and is believed to be clean.-------------------------------------------------------
This sf.net email is ",Safe Email,no,no,"Content is a benign query about mail server logs with no links, attachments, or requests for sensitive information; includes standard anti-spam tool footers.",98
"your logo and visual identity from us thinking of breathing new life into your business ? start from revamping its front - endlogo and visualidentity . we offer creative custom design of ioqos , stationery and web - sites . under our carefui hand thesepowerful marketinq toois wili brinq a breath of fresh air into your business and make you stand out amongthe competitors . you are just a click away from your future success . click here to see the samples of our artwork , checkour prices and hot o",Phishing Email,no,yes,"Content appears to be unsolicited spam advertising design services with a ""click here"" link, but lacks deception, impersonation, or requests for sensitive information typical of phishing.",85
"OK guys -- I reckon it's now Good Enough, modulo some minor score
tweaking, or commenting of some more broken/high-FP-ing rules.What do you all think?  are we ready to go?  anyone run into any trouble
with the new autoconf code, or found a bug from the merge of that spamc
BSMTP-support patch?I expect there *will* be a 2.41 BTW.--j.
-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time communications platform! Do",Safe Email,no,no,"Content resembles a legitimate internal software development discussion (e.g., SpamAssassin project) with no requests for info, links, or attachments.",95
"oppd prepayment - terri did the deal for $ 1 . 5 million gain to enron . - above profit was negotiated based on $ 4 million up - front payment . - for income smoothing reasons , oppd asked to defer the payment , which we agreed to do . - oppd also asked to retain the option for early payment in the event their circumstances changed . we agreed to do this , but also negotiated the libor discount . i . e . : they gave us the potential time value for free , but have now exercised their option : the",Safe Email,no,no,"Content is internal business discussion on a financial deal involving payments and negotiations, lacking phishing hallmarks like urgent requests for info, links, or impersonation.",98
"Rohit Khare wrote:
> Yes, on a mailing list awash in crap -- and some it is even unsolicited 
> commercial email, heavens! -- our trusty mailman filters captured and 
> quarantined just two posts that week, one from me that was > 100K (the 
> fat articles) and one that was bcc:d (the invite).Wait... I didn't think we had any filters set up on FoRK.
Kragen, do you know of any?I personally have FoRK delivered to an address (napier%waste.org)
that has SpamAssassin enabled, agressively, where it jus",Safe Email,no,no,"Content is a benign discussion on mailing list spam filters, lacking any requests for info, links, or impersonation typical of phishing.",100
"nomination fvor 2 / 14 / 2000 and 2 / 15 / 2000 the nomination for 3 / 13 / 2000 into eastrans is 60 , 000 mmbtu / d , 50 , 000 will come from pg & e 7 , 000 from fcv 3 , 000 into cartwheel agreement at carthage . we plan to go back to 75 , 000 on thurs . , 3 / 16 . i will advise wed morning .",Safe Email,no,no,"Content is internal business discussion on energy nominations with industry terms (e.g., mmbtu/d, PG&E) and no requests for sensitive info, links, or urgent actions typical of phishing.",98
"call for papers call for papers annual conference of the caal ( canadian association of applied linguistics ) , 1999 ( during the annual meetings of the social sciences and humanities federation ) june 3 to 5 , 1999 university of sherbrooke , sherbrooke , quebec proposals are invited for individual presentations or colloquia on the two major themes : language planning and language pedagogy . open papers are also acceptable . for more information , please see the full text of the call for papers ",Safe Email,no,no,"Content is a straightforward academic call for papers for a 1999 conference, with no requests for personal data, links, or urgent actions typical of phishing.",98
vote usb 1.1 as the chances are the cdr drive is not over 8x write and thus fireware is of no real use... but i cant see how you are going to get it working without a cradle. I cant even get my dell laptop dvd drive to work as the connectors are not the same as my cd drive ones.. seems dell cant keep any standards going :-( -----Original Message----- From: Paul Kelly [mailto:longword@esatclear.ie] Sent: 28 August 2002 09:32 To: ilug@linux.ie Subject: Re: [ILUG] Using Normal IDE Device with a Del,Safe Email,no,no,"This is a legitimate technical discussion from a 2002 Linux user group mailing list about hardware compatibility, with no requests for information, links, or suspicious elements.",100
