Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"t id ( aa29536 @ julius . ling . ohio-state . edu ) ; tue , 21 feb 95 10 : 05 : 20 est does anyone know of a language with the phonotactic patterns listed below ? if so , we 'd appreciate hearing about it . a language which does not allow complex onsets of the type liquid + glide , but does allow other types of onset clusters , e . g . nasal + glide . and / or a language which does not allow complex codas of the type glide + liquid , but does allow other types of coda clusters . thanks , beth hu",Safe Email,no,no,"It appears to be an academic inquiry from a university email address; no request for sensitive data or credentials, and no suspicious links.",85
"possessives i ' ve been away for awhile , but i just came back and checked my email , finding benji wald 's speculative comments on _ of 's _ constructions , dated may 20th , the linguist list . i just want to say one thing : way to go , benji ! ! i think it 's great that my question and summary can have led to such great and interesting ruminating on an admittedly poorly-understood area of the english language . as i wrote to another interested party , i hope that this whole thing has opened up",Safe Email,no,no,"Casual, non-urgent discussion about linguistics with no requests for credentials, no suspicious links, and no time pressure—no phishing cues.",70
"pastoria - kern calpine just confirmed the following : tomorrow they will commit to 50 - 100 per day of kern expansion . they will commit 100 / day if enron commits to take 50 of it if the project sale does not close . if enron does not commit to the 50 , they will only go in for 50 and enron will not have any rights to it . bottom line - we have gone from needing to commit to 100 / day of transport to 0 - 50 per day . we will need to decide on this tomorrow morning . chris",Safe Email,no,no,"It looks like an internal business negotiation email with concrete names and decisions; no credential requests, urgent links, or other common phishing signs.",75
best online medicine here gumbo annular robbery are you looking for medicine ? obtain it now ! a whole variety of pills ! have a look ! and the costs are very low ! stop receiving promotional material now disdainful amoebae ballet slaughterhouse calamity,Phishing Email,yes,yes,Unsolicited promo for online medicines with vague content and suspicious price/phrasing; typical phishing/spam lure.,85
empty,Safe Email,no,no,"The email content is empty, so there are no phishing indicators present.",100
"> - tso 53001 the following expense report is ready for approval : employee name : tammie schoppe status last changed by : automated administrator expense report name : tso 53001 report total : $ 1 , 335 . 48 amount due employee : $ 1 , 335 . 48 to approve this expense report , click on the following link for concur expense . http : / / xms . enron . com",Safe Email,yes,no,Suspicious link to approve an expense; obfuscated formatting and a dubious Enron/XMS domain impersonating a legitimate corporate process.,85
"Gordon Rutter
gordon@rutter.freeserve.co.uk
Join the Fortean Book Reviews list at 
forteanbookreviews-subscribe@yahoogroups.com> The latest potential pictures of Nessie - underwater - are at 
> www.hi-lands.com------------------------ Yahoo! Groups Sponsor ---------------------~-->
4 DVDs Free +s&p Join Now
http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:
forteana-uns",Safe Email,yes,no,"Contains unsolicited promo, dubious links, and suspicious domains; typical phishing/spam cues.",72
"URL: http://boingboing.net/#85531633
Date: Not suppliedThe DoE has announced a high-speed data-transfer that runs on drillpipe, 
through ""a 4-inch diameter steel pipe immersed in electrically conductive mud 
at pressures up to 1000 atmospheres, temperatures up to 150 deg C, and with 
vibrational accelerations of hundreds of g's:""     Now, with a high-speed, bi-directional communications link, a drilling 
    system's azimuth, inclination, pressure, temperature, loads and vibration, 
    along wi",Safe Email,no,no,"Content reads like a neutral tech article excerpt with a link to Boing Boing; no urgency, no request for credentials or action.",65
"does your business depend on the online success of your website ? submitting your website in search engines may increase your online sales dramatically . lf you invested time and money into your website , you simpiy must submit your website online otherwise it wili be invisible virtually , which means efforts spent in vain . if you want peopie to know about your website and boost your revenues , the oniy way to do that is to make your site visible in places where peopie search for information , ",Phishing Email,no,yes,It's generic SEO marketing content with typos and no request for sensitive data or login details.,60
"greatly improve your stamina i ' ve been using your product for 4 months now . i ' ve increased my length from 2 to nearly 6 . your product has saved my sex life . - matt , fl my girlfriend loves the results , but she doesn ' t know what i do . she thinks it ' s natural - thomas , ca pleasure your partner every time with a bigger , longer , stronger unit realistic gains quickly to be a stud press here probably not , answered the demon oranjestad , aruba , po b 1200 how old is your mother ? asked",Phishing Email,yes,yes,"Unsolicited promo with dubious origin, a ""press here"" CTA, and a suspicious address; common phishing/spam indicators.",82
"gpg windows 2000 / outlook project announcement gpg will begin gathering information in september for our migration to windows 2000 and outlook / exchange . windows 2000 ( or w 2 k ) is microsoft ' s newest operating system and has been selected as enron ' s standard desktop operating system . along with this change , we are moving from lotus notes to outlook / exchange as our standard messaging ( email ) application . this project is a huge undertaking , and we need everyone  , s assistance to",Safe Email,no,no,It reads as an internal IT migration announcement (Windows 2000/Outlook/Exchange) with no credential or link requests; content resembles legitimate corporate communications.,70
"qs : a question from ask - a-linguist hi there ! i am sure you all know about the marvelous service that "" ask - a-linguist "" offers to the public . we received the following request on july 14 and until last night , there was no answer to it :",Safe Email,no,no,"The snippet lacks clear phishing cues (no links, no credential requests) and resembles a generic internal note about a service; not enough evidence to confirm phishing from this fragment.",60
"re : hiring practices for summer interns charlene , thanks for the email . i have talked with sally several times on this last couple of days and i understand that ou has a different recruiting schedule then other schools . enron is on campus for recruiting in the near future and i have asked sally to tag on some interviews for summer interns while on that trip . i believe that she has been able to schedule this so i believe that from an ou perspective it may be a mute point now . doing that sho",Safe Email,no,no,It looks like a routine internal email about internship recruiting with scheduling details; no credential requests or malicious links.,75
"re : koch three rivers , # 6722 aimee , please let us know as soon as possible . thanks , pat lauri a allen @ ect 12 / 29 / 99 02 : 50 pm to : aimee lannou / hou / ect @ ect cc : pat clynes / corp / enron @ enron , daren j farmer / hou / ect @ ect subject : koch three rivers , # 6722 aimee - gas control has some line work scheduled for 1 / 4 , 5 , 6 that will affect the referenced point . dynegy has nom ' d 1800 at this point which i ' m assuming they ' ll want baseload for january . the desk al",Safe Email,no,no,Appears to be a legitimate internal corporate email about gas operations; no suspicious links or credential requests.,70
"> ""Around the world, there is a growing sense that democracy has not
> delivered development"" Sakiko Fukuda-Parr UN report authorAs opposed to some other form of government which has?- Jim
http://xent.com/mailman/listinfo/fork",Safe Email,no,no,It appears to be a quote with a legitimate-looking mailing list URL and no request for credentials or urgent action.,68
Unsubscribe:Please send a blank mail to:unsub-56446664-3@william.monsterjoke.com,Phishing Email,yes,yes,Directing to email a random-looking domain (william.monsterjoke.com) for unsubscribe is suspicious and common in phishing; lacks legitimate branding.,75
ios posting please post .,Safe Email,no,no,"The snippet is extremely brief and lacks typical phishing indicators (no links, no credential requests, no sense of urgency).",60
glow ' 99 call for papers : glow 1999 the glow 99 colloquium will be organized by the research center for general linguistics ( zas ) in berlin from 29th to 31st march 1999 . the conference will then continue in potsdam on 1st april with parallel workshops organized by the potsdam university and lot ( netherlands graduate school of linguistics ) . themes of the conference main colloquium : universals workshops : phonetics in phonology sources for universals technical aspects of movement calls : ,Safe Email,no,no,"Content describes a past conference call for papers with organizers and dates; it resembles a legitimate, standard announcement and contains no requests for sensitive data or urgent actions.",70
reminder humored activates thinker tops missing northwards sayings drier manor hallway pembroke gaseously misted potable repaired laplacian sue alfalfa fresnel stepmothers convoluted physiological viruses bilk excursions biostatistic boatman allotments apartments snug society building computed - - phone : 875 - 609 - 8775 mobile : 333 - 708 - 5039 email : templeclogged @ crewstart . com,Phishing Email,yes,yes,"The content is incoherent and includes obfuscated contact details (spaces in email, odd formatting), a common tactic to bypass filters and prompt replies, suggesting phishing.",78
"i 6 h : logo your business identity your business lacks visual identity ? marketing efforts falling short ? invisible among a sea of competitors ? you ' re on the right track for a solution - keep reading . . . our professional designers specialize in the creation of custom logos and business / corporate identities . our design needs to be seen only once to gain customer attention and recognition . with one of our unique , eye - catching mages you ' ll never have to introduce yourself twice ! we",Phishing Email,no,yes,It appears to be a promotional email offering logo/branding services; no request for credentials or actionable links is shown in the text.,60
"cheap meds at fraction of cost b . uy 150 types of medicationss ! at over 70 ) % offf , end of year salee pricess will never be as loww as now ! don ' t lose out on the salee of the yearr . http : / / securitequirement . com / ? a = 346",Phishing Email,yes,yes,"Unsolicited pharma promo with typos and a suspicious URL, typical phishing lure.",92
"BARRISTER ADEWALE COKER CHAMBERS
Legal Practitioners / Notary Public
Blk 804- Law House Building
Lagos-Nigeria.For your kind attention,
              REQUEST FOR ASSISTANCE
It is my humble pleasure to write you this letter irrespective of the fact that you do not know me.  However,I am in search of a reliable and trustworthy person that can handle a confidential transaction of this nature.I am BARRISTER ADEWALE COKER, a family lawyer to our former military rule,General Sani Abacha who died sudde",Phishing Email,yes,yes,"Unsolicited request for help with a confidential transaction, Nigerian origin, and reference to a famous deceased figure—classic 419/advance-fee scam tropes.",78
"they were plenty upset about the tea taxes.But the crack down on colonial script certainly screwed over the American Colonies. And, BTW, England as well.Dear Ben Franklin was right for the wrong reasons. First of all the colonies were not prosperous compared to England proper. Second, the issuance of colonial script had nothing to do with full employeement.(In fact, it is almost inconceivable he would make that claim. It sounds like a modern Keynsian was creating an urban legend.)OTOH the lack o",Safe Email,no,no,"The text is a historical discussion with no requests for sensitive information, money, or links, and lacks urgency or deception cues typical of phishing.",92
"Download Dispatch: Tools for Software DevelopersÂ ActiveX controls
We've selected our top programs that handle transparent GIF
   files, offer prebuilt ActiveX controls, and edit hex code
   to get you up and running.Anfy Java 2.0
Apply magical effects to your Web-bound images.ActiveFile 2.3Add file-handling capabilities to your Active Server Pages.
UltraEdit-32 9.1
Edit text, HTML, or hex code, with a comprehensive support for a programmer's needs.
SQL*Lite 2.6
Run up to five simultaneous SQL q",Safe Email,yes,no,Unsolicited email promoting downloadable tools/ActiveX components is a common phishing/malware vector.,70
strengthen your marriage or relationship - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - increase your sexual potential - strengthen your marriage or relationship - increase lust and romance - better foreplay - exercises anyone can do - increase passion and desire - be able to have sex more times a day - satisfy your partners needs it,Phishing Email,no,yes,"Appears to be generic marketing content for sexual wellness; no credential requests, sensitive data, or clear phishing indicators in the snippet.",72
"BARRISTER ADEWALE COKER CHAMBERS
Legal Practitioners / Notary Public
Blk 804- Law House Building
Lagos-Nigeria.For your kind attention,
              REQUEST FOR ASSISTANCE
It is my humble pleasure to write you this letter irrespective of the fact that you do not know me.  However,I am in search of a reliable and trustworthy person that can handle a confidential transaction of this nature.I am BARRISTER ADEWALE COKER, a family lawyer to our former military rule,General Sani Abacha who died sudde",Phishing Email,yes,yes,Unsolicited legal letter using a deceased powerful figure to push a confidential transaction; a classic scam template.,90
"Freedombuilder Advertising ServicesÂ® can put your product or service instantly 
into the hands of millions of prospects!
Â 
""Many business people are finding out that they can now advertise 
in ways that they never could have afforded in the past.Â  The cost 
of sending mass e-mail is extremely low, and the response rate is 
high and quick."" 
- USA TODAY
Â 
"" Sanford Wallace says he has made over a Million dollars using bulk email""
- WALL STREET JOURNAL
~~~~~~~~~~~~~~~~~~~~
Â 
Since 1998, Freed",Phishing Email,yes,yes,"The message promotes bulk email with dubious endorsements and cites a known spammer, using unverified sources and misencoded text—classic spam/phishing signals.",75
"re : ems the best software at the best $ remove instructions below . all remove requests are respectfully immediately the cutting edge of e-mail technology : "" express mail server "" from imc for only $ 275 for a limited time only ! this is the best of all e-mail programs , we know we have tried them all . if your reading this message , that only proves it works you will not find it anywhere for less you can download a demo for free from our full service web site , complete with step by step inst",Phishing Email,yes,yes,Unsolicited promo with a time-limited offer and vague sender; typical phishing/spam pattern.,72
"solicity for business and partnership solicity for business and partnership dear : sir / madam my name is mr willian anderson , chairman of contract award and monitoring committee of the ministry of industry and international trade development , my duty as empowered by the mauritius government is to provide the basic amenities , social recreational activities in urban and rural areas . this program includes assistance to deprived local communities and to co - ordinate projects and development at",Phishing Email,yes,yes,"Unsolicited solicitation from a claimed Mauritian government official with vague project details and poor grammar, lacking verifiable contact information—classic phishing indicators.",78
= ? utf - 8 ? q ? wholly up - to - date vi ? = = ? utf - 8 ? q ? agta pro - - a best ? = = ? utf - 8 ? q ? creation of the thi ? = = ? utf - 8 ? q ? s year ? = feel best fellow with our modern viagta professional,Phishing Email,yes,yes,"Garbled, encoding artifacts and Viagra promotion; lacks legitimate content and context, a common phishing/spam pattern.",75
"investment opportunity . dear friend , you will be surprise to see this message but i got your information through spartanburg , area chamber of commerce usa . my name is howard jones , a chief auditor , during my last auditing in the in london , uk we realized the sum $ 35 . 5 million owned by one patric zuma from egypt who died in a fatal motor accident in nov . 15 , 2004 while he was away on vacation in egypt . all efforts , made to reach the relatives of mr . patric zuma for the past two yea",Phishing Email,yes,yes,"Unsolicited message promising a large inheritance/investment, vague details, and a request to respond—classic phishing scam.",90
empty,Phishing Email,no,yes,"There is no content to analyze, so there are no phishing indicators present.",70
"obligatory clitic doubling hello , does anybody happen to know of languages ( other than albanian and macedonian ) which display obligatory clitic doubling of ( either accusative or dative ) dps ? any reference will be appreciated . please , write to me directly at : dalina . kallulli @ avh . unit . no thank you ! dalina kallulli",Safe Email,no,no,It's a normal academic inquiry with no money or credential requests and no malicious links; the obfuscated address is a common anti-spam measure.,72
"the caiso has asked ferc for permission to delay filing its new congestion management plan until oct . 31 , 2001 the caiso is still talking about a day - ahead and hour - ahead energy market ; day - ahead unit commitment ; and a clearing market for overlapping inc and dec bids .",Safe Email,no,no,"Technical regulatory discussion with no links, no credential requests, and no urgent action prompts.",70
"internship opportunities dear mr . kaminski , i have found the enrononline project a very interesting one and have enjoyed working with everyone in the research department as well as those from other departments . i am keenly interested in this area and was wondering if there would be any summer internship opportunities . i have attached my resume to this mail for your review and look forward to hearing from you soon . thank you ivy ghose rice mba 2002 - resume . doc",Safe Email,yes,no,Unsolicited email from an unknown sender with an attached resume; lack of verifiable contact info and odd formatting raise phishing risk.,65
"Dear Justin,	
					Net Nation IT Recruitment Candidate Update NewsletterOur goal is to help you achieve your companies goals by providing you with
the best candidates on the job market today, with excellent and professional
service.www.netnation.ie						Tel: 01 635
9760This month Justin, we have excellent IT candidates available, along with
some excellent IT Sales Super Stars. **Stop Press** Net Nation IT Recruitment will save up money on your contracting rates.
Call us now on 01 6359760 with yo",Phishing Email,no,yes,"It appears to be a recruitment marketing email with a plausible domain; no clear request for sensitive data, though typos and truncation raise suspicion.",60
"Once upon a time, Manfred wrote :> I would like to install RPM itself. I have tried to get the information
> by visiting www.rpm.org   and the related links they
> give but they all seems to assume that RPM already is installed.
> I have a firewall based on linux-2.2.20 (Smoothwall) for private use.
> I would like to install the RPM package/program but there is no
> information how to do this from scratch.
> Found this site and hopefully some have the knowledge.
> Best regards Manfred GroboschWe",Safe Email,no,no,"The email is a normal technical inquiry about installing the RPM package manager; it contains no request for sensitive data, no urgency, and no harmful links.",78
"Message Boards DispatchMessages
 All CNET
 The Web
Â 
1. Wireless
2. Computer Help
3. Speakeasy
4. Windows 98
5. PC Hardware
6. Windows Me
7. Computer Newbies
8. Downloads
9. Windows XP
10.Virus & Security
				
				Check out the User Opinions on these Hot Products and then submit one of your own.
				Â 92%Â Â 8%Â (3629 votes)
RAMBooster
In Downloads: Optimizers & Diagnostics85%Â Â 15%Â (2878 votes)
ZoneAlarm
In Downloads: Security & Encryption84%Â Â 16%Â (50 votes)
VirusMD Family Webfilter 1.0
I",Safe Email,no,no,It resembles a legitimate content digest with branding and polls; no request for personal data or urgent action.,72
"a message from jim jim has visited msn womencentral at http : / / womencentral . msn . com and has asked us to send this message to you so you can check out the following page : maximizing your child ' s brainpower . family advice on womencentral to jump to the page , open your web browser and copy the address exactly as shown . or , if your mail reader supports in - line links , simply click on the address . jim also sent you this message : i thought you may be interested in this . msn womencen",Safe Email,yes,no,Unsolicited message urging manual URL entry and visiting an unspecified page; uses vague sender and suspicious content typical of phishing.,85
"request from our mexico city office vince do you or someone else down on the trading floor have a copy of this book ricardo can borrow ? ? ? if not any other ideas where i can get it > thx margaret - - - - - - - - - - - - - - - - - - - - - - forwarded by margaret carson / corp / enron on 04 / 18 / 2000 04 : 13 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - ricardo charvel 04 / 18 / 2000 04 : 02 pm to : margaret carson / corp / enron @ enron cc : subject : request margaret , first of al",Safe Email,no,no,No obvious phishing cues; it appears to be a normal internal office email request without links or credential requests.,75
"new line item f . y . i . japanese electricity is the newest item added to the daily position report . a new deal was entered and is reflected on the 1 / 30 / 01 final dpr . it is listed in the enron europe sub - heading , under the enron wholesale services title . kenneth thibodeaux",Safe Email,no,no,"It reads like an internal corporate update about a daily position report; no links, attachments, or requests for sensitive information.",70
"i think you might be interested hello , i just found a site called graand . com - a free and safe place on the internet to place classified ads . i thought i should invite you to check it out . regards , walkerczesc , wlasnie znalazlam stronke w internecie graand . com - miejsce w internecie , gdzie mozesz dawac darmowe ogloszenia . pomyslalam , ze cie to zainteresuje . pozdrawiam , walker",Phishing Email,yes,yes,Unsolicited invitation to visit a suspicious site; domain obfuscated with spaces around the dot and vague marketing language are common phishing tactics.,75
empty,Safe Email,no,no,"The email has no content to analyze, so there is no evidence of phishing.",60
"URL: http://www.joelonsoftware.com/news/20020913.html
Date: Not suppliedJohn Robb has an interesting perspective on trust-based, targetted advertising
[1] based on his experiences at Gomez during the heady days of the Internet 
gold rush. Nobody believes advertisements[2] any more. There's a lot of evidence that 
advertising just doesn't work, no matter how targetted, so if you have a 
product to sell you have no choice but to get into the editorial side, where 
consumers' defenses are lowered. ",Safe Email,no,no,It appears to be a normal blog post excerpt with a link to a legitimate site and no request for sensitive data or urgent action.,70
"INSIGHT NEWS ALERT!A new issue of Insight on the News is now onlinehttp://insightmag.com/news/258763.html...............................................Folks, the summerï¿½s upon us here in the nationï¿½s capital. And, matching the 
weather, your representatives are heatedly working to improve the Wall Street 
mess. Letï¿½s hope they donï¿½t make it worse. Jennifer Hickey tells all in her 
revealing Washingtonï¿½s Week piece http://insightmag.com/news/258785.html. And Zoli Simon has discovered t",Phishing Email,yes,yes,Unsolicited newsletter with multiple external links to a domain that may not be legitimate; formatting anomalies and incomplete sentence raise phishing risk.,65
"hi all,I'm looking to get my hands on
either Doom I or II for my PC.
Unfortunately I cannot access 
IDSoftware's site because of
the silly web-filtering system
in place here.Does anyone know where I can
buy a copy of Doom (which I will
be running on Linux...) online?
Last time I asked in Game they laughed
at me ;]I would ask to swap for Linux software
but that wouldn't be ethical or legal.
Hence the purchasing question.Regards,
Shane-- 
Irish Linux Users' Group Social Events: social@linux.ie
htt",Safe Email,no,no,"No obvious phishing indicators; it's a straightforward request to purchase Doom legally, mentions a Linux group, and lacks suspicious links or credential requests.",70
save your money buy getting this thing here you have not tried cialls yet ? than you cannot even imagine what it is like to be a real man in bed ! the thing is that a great errrectlon is provided for you exactly when you want . ciaiis has a iot of advantages over viaqra - the effect lasts 36 hours ! - you are ready to start within just 10 minutes ! - you can mix it with alcohoi ! we ship to any country ! get it riqht now ! .,Phishing Email,yes,yes,"Spam-like message promoting a Viagra-like product, with typos and urgency; unclear sender and shipping claims typical of phishing.",85
"re : 5 . 1250 language acquisition / analogy / pragmatics yes indeed , be careful when you star a sentence , you may be sentencing a star , does have meaning ! a passerby one evening in brentwood several weeks ago witnessed a cruel double murder , but his testimony , in very broken english , required the services of a professional linguist to interpret . the latter was n't sure what to make of "" i see there once o . j . simpson not . "" , so he starred the sentence . the result is [ future ] hist",Safe Email,no,no,"The content is a surreal narrative with no request for personal data, no links, and no action prompts typical of phishing.",72
"URL: http://www.newsisfree.com/click/-4,8279860,215/
Date: 2002-09-26T15:44:55+01:00*The Northerner:* Subscribe to our free email round-up of the best of the 
northern English press.",Safe Email,no,no,The message promotes subscribing to a free newsletter and includes a typical click-tracking URL; there is no request for sensitive data or credentials.,60
"Secured Investements
  Earn 15%-300% Interest On Your Money
GUARANTEED BY THE GOVERNMENT!
  
Government Secured Tax Cerificates Provide:
The highest guaranteed interest returns compared to any other investment.
A return up to 100 times your money backed by government secured property.
Security in your investment that the stock market cannot compare to.
Real estate for pennies on the dollar!America's largest single source
  of information/education for the government tax industry.  Celebrating ov",Phishing Email,yes,yes,"It promises guaranteed, unusually high government-backed returns with vague details and poor grammar, a common phishing tactic lacking verifiable source.",90
"re : still got some bits to fill in forgot saguoro ( sold it last week ) - - - - - original message - - - - - from : kitchen , louise sent : sunday , september 30 , 2001 10 : 36 pm to : lavorato , john subject : still got some bits to fill in but here is where we got to . >",Safe Email,no,no,"No obvious phishing cues; it's a plain internal email thread with no links, credential requests, or urgency.",75
"etymo-dicts i ' m amazed and shocked that in his 2nd summary of etymological dictionaries , se rme 's again failed to mention under caucasian ( or anywhere else ) the incomparab le ( or is it incompatible ? ) : g . a . klimov . etimologicheskij slovar ' kartvel 's kix jazykov . 1964 . moskva : izdatel 's tvo akademii nauk cccp ( i mean sssr ) . [ etymological dictionary of the kartvelian languages - all four of them ! ]",Safe Email,no,no,"It's a scholarly bibliographic note with no links, no requests for credentials or money, and no urgent action.",70
"heisser fetish mann war das ein wochenende ! geile schlampen in lack und leder , fesselungen . atemberaubender sex unter extremen bedingungen . wow , da ging aber einer ab . sowas habe ich noch nie gesehen . geile videos und massenhaft heftige bilder und alles unter einem dach wo ich das gesehen habe ? na hier : http : / / www . netporni . com g?nn dir mal das vergn?gen michi nay",Phishing Email,yes,yes,Unsolicited sexual lure with an obfuscated link to a suspicious site (phishing tactic).,85
"new product ! cialis soft tabs . hi ! we have a new product that we offer to you , c _ i _ a _ l _ i _ s soft tabs , cialis soft tabs is the new impotence treatment drug that everyone is talking about . soft tabs acts up to 36 hours , compare this to only two or three hours of viagra action ! the active ingredient is tadalafil , same as in brand cialis . simply disolve half a pill under your tongue , 10 min before sex , for the best erections you ' ve ever had ! soft tabs also have less sideback",Phishing Email,yes,yes,Obfuscated brand name and spam-like marketing with no legitimate sender details; designed to push online drug purchase.,85
"re : nom change - effective oct 26 , 2000 ; sg marshall - hpl meter 98 - 6296 deal # 126281 has been revised as noted below . bob suzanne _ saldivar @ eogresources . com on 10 / 26 / 2000 11 : 09 : 11 am to : rcotten @ enron . com cc : subject : nom change - effective oct 26 , 2000 ; sg marshall - hpl meter 98 - 6296 due to loss of production from the sg marshall wells , a nom change from 5 , 200 mmbtu / d to 4 , 300 will be effective oct 26 , 2000 . please call me ( 713 ) 651 - 6858 with any qu",Safe Email,no,no,"Looks like an internal business email about a nom change with real company domains and a contact number; no obvious phishing signals (no links, no credential requests).",62
"On Sun, 21 Jul 2002 15:12:11 -0400, che  wrote:> > > > The server mentioned above works again now :)!
> > > 
> > > Any problems with the rpm's they provided?
> > 
> > #redhat 7.3
> > rpm http://apt.sunnmore.net gnome2 73
> > rpm-src http://apt.sunnmore.net gnome2 73
> > 
> > #redhat 7.2
> > rpm http://apt.sunnmore.net gnome2 72
> > rpm-src http://apt.sunnmore.net gnome2 72
> > 
> > thats the correct lines to be added to sources.list for the repository
> > 
> > i just did a apt-get install gnome-",Safe Email,no,no,It appears to be a technical email about adding a software repository and installing GNOME packages; no credential theft or deceptive login requests are present.,65
"re : charm you are welcome to have soneone on the charm team contact vince kaminski at 713 - 853 - 3848 . thanks again . "" bertil olsson "" on 04 / 24 / 2001 01 : 40 : 06 pm to : james . l . bouillion @ enron . com cc : "" carl groth "" , "" kenneth risko "" subject : re : charm jim , thanks for the feed - back . to assist in the further development of the product , are there any specific areas your group would like to see improved ? based on comments made during our meeting , it sounded like your ma",Safe Email,no,no,"It resembles an internal corporate email about product feedback with real names and cc; no cues asking for sensitive data or credentials; the garbled text is likely formatting, not a scam hook.",62
"Is Your Credit A Mess?
Do you want Perfect Credit again?
Wouldn't it be nice to easily get loans for cars, boats, and houses?We have the Solution!! ONLINE CREDIT REPAIR!!!  Now you can clean up and repair your bad credit online from the convenience 
  of your home computer. Our program is 100% effective for helping you 
  fix your credit, and you can watch your credit with real-time updates.
Its been called the #1 program for fixing bad credit!Click 
  Here for FREE information Now!
Your 
  emai",Phishing Email,yes,yes,"Contains common phishing cues: sensational claims of guaranteed credit repair and a ""Click Here for FREE information Now!"" link, with vague sender details.",85
cut 20 / d into midcon - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 19 / 2000 08 : 45 am - - - - - - - - - - - - - - - - - - - - - - - - - - - troy _ a _ benoit @ reliantenergy . com on 01 / 19 / 2000 08 : 24 : 42 am to : ami chokshi / corp / enron @ enron cc : subject : cut 20 / d into midcon ( see attached file : hpl - jan . xls ) - hpl - jan . xls,Safe Email,no,no,"The snippet shows a routine internal corporate message with a forwarded header and an Excel attachment, lacking suspicious links or credential requests.",70
"Thank you for your interest! 
 Judgment Courses offers an extensive Audio training
course in 
 ""How to Collect Money Judgments""
  .          S6 If you are like many people, you are not even sure what a
Money Judgment is and 
 why processing Money Judgments
can earn you very substantial income
  .If you ever sue a company or a person and you win then you
will have a Money Judgment against them.You are happy you won but you will soon find out the
shocking fact: ""Its now up to you to collect on the",Phishing Email,no,yes,It's promotional marketing content advertising a course; no request for sensitive data or obvious phishing indicators in the excerpt.,65
"shy amateur slut on camrea how ' re you doing ? shy amateur tenes nude love is like an hourglass , with the heart filling up as the brain epmties . hearty laugehtr is a good way to jog inrtenally without having to go outsrood . do not judge , and you will nveer be mistakne . ko ke fee naa 92 tlinedx kjoparok am mournabadey",Phishing Email,no,yes,"The message contains sexual content and gibberish but no links, requests for sensitive data, or urgency that typically characterize phishing.",60
"URL: http://boingboing.net/#85482211
Date: Not suppliedRobert L Forward, a giant of hard science fiction, has died at 70 of brain 
cancer. Link[1] Discuss[2] (_Thanks, Michael[3]!_)[1] http://www.plokta.com/pnn/stories.php?story=02/09/23/1517277
[2] http://www.quicktopic.com/boing/H/UcZdn6NE74aGQ
[3] http://www.michaelbernstein.com/weblog/",Safe Email,yes,no,"It presents multiple external links and inconsistent formatting with no verified sender or subject, signaling link-driven deception.",60
"v foorever hello , welcome to pha russian rmonline sho inwove p - one of the leading oniine pharmace clonus utical shops affective v eventual g a intercommunication l exterminate ll l severely a r altruist ac anticlimax l booster is victor va u aggregate m andmanyother . - save o gryphon ver 50 % - worldwide gripsack shlpplng - total confidentiaii hayrick ty - over 5 miiiion customers in 130 count puerile ries spontaneity have a nice day !",Phishing Email,yes,yes,"Garbled, generic promo for an online pharmacy with unrealistic discounts and nonsensical text; typical phishing lure lacking legitimate details.",85
"You Can't Beat This Deal:200 Million email addresses Database, On 2 CDs!! ==Only $99.95==100 million email addresses Database, On CD ==Only $69.95==1.5 Million USA Business FAX NUMBERS, On CD ==Only $49.95==ALL THREE DIRECTORIES ABOVE *** ONLY $139.95 ***BOTH EMAIL DIRECTORIES ARE CATEGORIZED LIKE:* Persons running home businesses or interested in starting one
* Persons interested in buying things on the web 
* Persons interested in investing online or offline
* All 50 States broken down by area",Phishing Email,yes,yes,"Unsolicited bulk data sale ad for email/FAX lists; promotes dubious data as a “deal,” a common scam/phishing tactic with no verifiable source.",70
"Eugene Leitl:
>Users don't like entering passphrases when sending email.If you're using the mail client on your personal
machine, there's no reason you would need to enter
a passphrase, unless that is part of how you secure
the data on your personal machine. You're private
key is as secure as any other data on your machine.
If you're working remotely, you already have to
enter a passphrase to get to your email.
_________________________________________________________________
Send and receive Ho",Safe Email,no,no,"The content discusses encryption practices and passphrases, with no requests for credentials or suspicious links.",70
"sanchez oil & gas - 20 , 000 / d , harris county , texas daren , sanchez oil & gas has 3 wells ( their highlander wells ) connected to hpl at meter no . 98 - 9760 . these wells are flowing approx . 20 , 000 / d and sanchez would like to have a bid for the gas beginning december 1 for 1 year . their term will be up w / hpl then . can we get a transport bid from hpl to wherever you need the gas and i can buy it at receipt point less their transport or we can buy it at the meter . i know the rate w",Safe Email,no,no,Content resembles a business inquiry about gas transportation bids with specific meter/party details; no obvious credential or link requests.,60
