Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"origination track ( ena ) all , the below is the final list of candidates that i have recieved to interivew for the origination track . all names have either been recommended or approved by their manger . each candidate will be contacted tomorrow and we will proceed with a late november interview date . you , as the managment team will be expected to interivew candidates . if there are any final additions you would like to make to the below , please let me know asap . kind regards , karen . x 54",Safe Email,yes,no,"Multiple significant spelling and grammatical errors (""interivew"", ""recieved"", ""managment"") are strong indicators of a malicious attempt to deceive.",75
"your online sales are low because you don _ t have enough visitors ? submitting your website in search engines may increase your online sales dramatically . if you invested time and money into your website , you simply must submit your website oniine otherwise it wili be invisible virtually , which means efforts spent in vain . if you want people to know about your website and boost your revenues , the only way to do that is to make your site visible in places where people search for information",Phishing Email,no,yes,"This appears to be an unsolicited commercial email (spam) for a website submission/SEO service, not an attempt to acquire sensitive information or deploy malware.",90
"Long time no chat!How have you been? If you've been like me, you've been trying
trying almost EVERYTHING to lose weight.Â  I know how you feel
- the special diets, miracle pills, and fancy exercise 
equipment never helped me lose the pounds I needed to lose
either.Â  It seemed like the harder I worked at it, the less
weight I lost - until I heard about 'Extreme Power Plus'.You're probably thinking to yourself, ""Oh geez, not another
miracle diet pill!""Â  Like you, I was skeptical at first, but 
m",Phishing Email,no,yes,"The email is a deceptive sales pitch for a dubious weight-loss product, characteristic of a scam or spam, but does not impersonate a trusted entity or directly ask for sensitive personal information, which are hallmarks of a phishing attempt.",90
"On Thu, 2002-08-29 at 19:27, Barry Dexter A. Gonzaga wrote:
> On Thu, Aug 29, 2002 at 05:10:47PM -0400, Larry W. Virden wrote:
> > I am wondering whether there's a way that I can use sitescooper and/or plucker
> > or some other free utility to convert word documents into something a bit
> > more palmos friendly?
> 
> 	You could try antiword (http://www.winfield.demon.nl/linux/).
> It's consoled based and converts word 6+ docs to text and some images to
> postscript and png.also there's catdoc an",Safe Email,no,no,"This is a technical discussion from a mailing list in 2002, offering software suggestions.",100
"controls needed to ensure cashflows are received by infinity shona , brent and sally , this morning , the cash flows from approximately 75 books were not received by infinity from the erms system . we normally get 375 books and only got 296 this morning . per conversation with joyce kuo and mike moscoso , susan trevino , risk controls , and christian , rac , changed the book heirarchy on friday , moving global products books , including the prepays , out of the ect group and into another group .",Safe Email,no,no,"Content describes an internal operational issue and its cause, not requesting sensitive information, clicking links, or leading to harmful actions.",90
"I'm getting these messages and I'm not sure what they mean. Can anyone clear 
this up for me? Thanks.Sep 15 11:45:09 linux mailscanner[6128]: RBL Check ORDB-RBL timed out and 
was killed, consecutive failure 3 of 7
Sep 15 11:45:24 linux mailscanner[6128]: SpamAssassin timed out and was 
killed
-- 
This message has been scanned for viruses and
dangerous content by MailScanner at comp-wiz.com,
and is believed to be clean.-------------------------------------------------------
This sf.net email is ",Safe Email,no,no,"The email is a user asking for clarification on technical log messages, with no suspicious links, requests for sensitive data, or impersonation.",95
"your logo and visual identity from us thinking of breathing new life into your business ? start from revamping its front - endlogo and visualidentity . we offer creative custom design of ioqos , stationery and web - sites . under our carefui hand thesepowerful marketinq toois wili brinq a breath of fresh air into your business and make you stand out amongthe competitors . you are just a click away from your future success . click here to see the samples of our artwork , checkour prices and hot o",Phishing Email,yes,yes,"Numerous spelling and grammatical errors, generic nature, and an urgent call to action to click an unspecified link are strong indicators of a phishing or scam attempt.",90
"OK guys -- I reckon it's now Good Enough, modulo some minor score
tweaking, or commenting of some more broken/high-FP-ing rules.What do you all think?  are we ready to go?  anyone run into any trouble
with the new autoconf code, or found a bug from the merge of that spamc
BSMTP-support patch?I expect there *will* be a 2.41 BTW.--j.
-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time communications platform! Do",Safe Email,no,no,"Content is a technical discussion, likely from a development project, with a legitimate SourceForge.net footer. No suspicious links, requests for info, or urgency.",100
"oppd prepayment - terri did the deal for $ 1 . 5 million gain to enron . - above profit was negotiated based on $ 4 million up - front payment . - for income smoothing reasons , oppd asked to defer the payment , which we agreed to do . - oppd also asked to retain the option for early payment in the event their circumstances changed . we agreed to do this , but also negotiated the libor discount . i . e . : they gave us the potential time value for free , but have now exercised their option : the",Safe Email,no,no,"The content describes a specific business transaction involving financial details and known entities (Enron, OPPD) without any requests for personal information, suspicious links, or other typical phishing characteristics.",95
"Rohit Khare wrote:
> Yes, on a mailing list awash in crap -- and some it is even unsolicited 
> commercial email, heavens! -- our trusty mailman filters captured and 
> quarantined just two posts that week, one from me that was > 100K (the 
> fat articles) and one that was bcc:d (the invite).Wait... I didn't think we had any filters set up on FoRK.
Kragen, do you know of any?I personally have FoRK delivered to an address (napier%waste.org)
that has SpamAssassin enabled, agressively, where it jus",Safe Email,no,no,"This appears to be a legitimate discussion about email filters and mailing lists, not attempting to solicit information or direct to malicious sites.",100
"nomination fvor 2 / 14 / 2000 and 2 / 15 / 2000 the nomination for 3 / 13 / 2000 into eastrans is 60 , 000 mmbtu / d , 50 , 000 will come from pg & e 7 , 000 from fcv 3 , 000 into cartwheel agreement at carthage . we plan to go back to 75 , 000 on thurs . , 3 / 16 . i will advise wed morning .",Safe Email,no,no,"The email is a highly technical internal communication about energy nominations (MMBTU/d), lacking common phishing indicators like malicious links, requests for sensitive information, urgency, or impersonation. It appears to be a legitimate, albeit old, business message.",95
"call for papers call for papers annual conference of the caal ( canadian association of applied linguistics ) , 1999 ( during the annual meetings of the social sciences and humanities federation ) june 3 to 5 , 1999 university of sherbrooke , sherbrooke , quebec proposals are invited for individual presentations or colloquia on the two major themes : language planning and language pedagogy . open papers are also acceptable . for more information , please see the full text of the call for papers ",Safe Email,no,no,"The email is an outdated, informational call for papers for an academic conference. It lacks typical phishing elements like requests for personal information, suspicious links (none provided), urgency, or impersonation for malicious purposes.",95
vote usb 1.1 as the chances are the cdr drive is not over 8x write and thus fireware is of no real use... but i cant see how you are going to get it working without a cradle. I cant even get my dell laptop dvd drive to work as the connectors are not the same as my cd drive ones.. seems dell cant keep any standards going :-( -----Original Message----- From: Paul Kelly [mailto:longword@esatclear.ie] Sent: 28 August 2002 09:32 To: ilug@linux.ie Subject: Re: [ILUG] Using Normal IDE Device with a Del,Safe Email,no,no,"This is a legitimate technical discussion email from a mailing list, not soliciting personal information or containing malicious links.",100
failure notice hi . this is the qmail - send program at serverl . td . co . at . i ' m afraid i wasn ' t able to deliver your message to the following addresses . this is a permanent error ; i ' ve given up . sorry it didn ' t work out . : diese email adresse ist ungültig . this address not exists - - - below this line is a copy of the message . return - path : received : ( qmail 27780 invoked from network ) ; 19 jul 2005 10 : 59 : 45 - 0000 received : from unknown ( helo mailwisconsin . com ) (,Phishing Email,no,yes,"This is a standard email bounce notification (Mail Delivery Failure) from a qmail server, providing information about an undeliverable message without suspicious links, requests for credentials, or malicious intent.",100
gmm 09 nov 2001 please find attached the global markets monitor for the week ending 9 november 2001 . on behalf of maureen raymond and gwyn koepke,Safe Email,yes,no,"The email references a report from 2001 and asks the recipient to open an attachment, which is highly suspicious given the outdated context for a market monitor report if received today.",85
your technology expert . software by the original manufacturer & at generic prices & http : / / iodlo . k 9 oh 5 j 2 dzu 2 rh 32 . goremd . biz we are always in our own company . for what is liberty but the unhampered translation of will into act ?,Phishing Email,yes,yes,"Offers ""software by original manufacturer"" at ""generic prices"" via a highly suspicious, randomly generated domain name (goremd.biz) and subdomain.",100
">Helen & Mike wrote:
>
>>  Chat tends to be on irc.quakenet #forteana most nights. I think this was
>>  done mainly because of troll infestation.  Colin has control most nights on
>>  there, and he keeps an eye on people and kicks them if they come in under
>>  assumed names, or as soon as they show their true natures.  Just call him
>>  Billy Goat Gruff :-)
>
>How do you sign up?
>
>Thanks!
>
>Kellykelly, same thing as when you used to come to frogstone on Dalnet. 
#frogstone is still there, an",Safe Email,no,no,"Appears to be a casual conversation about joining an IRC channel, no suspicious links, requests for credentials, or urgent threats.",95
"re : www mediccations hello , welcome to the best online store . vi in $ 178 ( 90 p . ) a a $ 209 ( 100 p . ) ana al cod vi gr x x $ 299 ( 90 p . ) ci is $ 324 ( 90 p . ) with each purchase you get : home delivery . secure pay . total confidentiality reputable manufacturerrs . have a nice day !",Phishing Email,yes,yes,"It's a scam attempting to sell illegal/unregulated medications, likely leading to financial fraud or compromise of payment information.",95
"using and acquiring the lexicon call for papers using and acquiring the lexicon utrecht university , december 12 ( workshop incorporated in going romance , december 10-12 ) . organizing committee : francis corblin ( paris 7 / rennes 2 ) , francine melka ( uil - ots / french ) , lea nash ( paris 8 ) , philip miller ( lille 3 ) , jan schroten ( uil - ots / spanish ) , henriette de swart ( uil - ots / french ) . invited speaker : hans kamp ( ims / stuttgart ) the workshop focuses on the lexicon in ",Safe Email,no,no,"Content is a legitimate-looking academic workshop announcement with specific names, institutions, and dates. No suspicious requests or links.",95
"project hi michelle , chris , helen and i met this afternoon and discussed about the project . we think the following course of action is appropriate . the model interface will be in excel spreadsheet , with most of the inputs ( from enron as well as from the consultant ) hiding in an access data base . the access data base can be update when needed . the engine will be written in visual basis code and be linked to excel through xll ( or dll ) . helen has been discussing with ken about various a",Safe Email,no,no,"The email describes a project update and lacks common phishing indicators such as suspicious links, requests for personal information, or urgent demands.",90
"URL: http://boingboing.net/#85490404
Date: Not suppliedA new KPMG study concludes that the RIAA and its member companies are hurting 
themselves by focusing on cracking down on P2P sharing instead of figuring out 
ways to earn a living with it.     Media companies must put less emphasis on protecting digital content and 
    instead find ways to make money from digital music and movies if they hope 
    to beat back copyright pirates who threaten their businesses, according to 
    a study relea",Safe Email,no,no,The content is a news summary linking to a legitimate news website (boingboing.net). No malicious intent or requests for sensitive information are present.,100
"re : = 20 the virtual girlfriend and virtual boyfriend are artificial = intelligence = 20 programs for your ibm pc or compatible and also for macintosh . you = 20 can watch them , talk to them , ask them questions , tell them secrets , and = relate with them . watch them as you ask them to take off different = clothes and guide them through many different activities . watch and participate = in the hottest sexual activities available on computer , including : several sexual positions , using man",Phishing Email,yes,yes,"The email uses explicit content as a lure to entice interaction, likely leading to a malicious website for fraudulent purchases or malware installation.",85
bring on the best software . . . at the most reasonable prices ! best software prices . why can ' t they invent something for us to marry instead of women ? ah ! the clock is always slow ; it is later than you think .,Phishing Email,no,yes,"The email content does not attempt to trick the user into revealing sensitive information, click malicious links, or download attachments. It appears to be spam with random, unrelated phrases rather than a phishing attempt.",90
"Randy Bush said:> >> freebsd -stable
> >> spamassassin 2.41
> >>     spamasassin -r
> >> results in
> >> razor2 report failed: No such file or directory Razor2 reporting requires 
> authentication at /usr/local/lib/perl5/site_perl/5.005/Mail/SpamAssassin/Repo
> rter.pm line 77.
> >> used to work until upgrade
> > 
> > using spamd?  try the -H switch. 
> 
> no, pipinng the message to ""spamassassin -r"" from within my mail
> user agent, VM under Emacs.oops, sorry -- didn't notice the ""report"" bit. ",Safe Email,no,no,"This is a technical discussion about a software issue (SpamAssassin/Razor2) on a FreeBSD system. It contains no requests for personal information, suspicious links, or malicious intent.",100
"december 15 th super saturday friday interview confirmation please see the attached regarding interview confirmation and information for friday , december 15 th . thanks shelly",Safe Email,yes,no,"Generic email promising interview details via an attachment, lacks specific company/recipient details, common phishing technique.",90
"re : meter 6315 the contract attached to that deal was a gtc firm which ended 9 / 30 / 00 . i created a new ticket for those two days ( 461059 ) . julie daren j farmer 10 / 30 / 2000 04 : 56 pm to : julie meyers / hou / ect @ ect , mary poorman / na / enron @ enron cc : subject : meter 6315 jm , can you extend the contrtact on deal 138605 thru 10 / 2 / 00 ? d - - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 10 / 30 / 2000 04 : 55 pm - - - - - - - - - - - - -",Safe Email,no,no,"This appears to be an internal business communication from 2000, discussing a contract extension and specific deal numbers, with no suspicious links, requests for sensitive information, or urgent threats.",95
"Increase your revenues  by accepting Credit Cards and Checks!Visa ~ MasterCard ~ American Express   ~ Check Guarantee   ~ Electronic Internet checksIncrease Sales w/4 Powerful Words !!!
We Accept Credit CardsToday, the world of E-business is moving faster everyday. And your customers expect every payment option, or they may take their business elsewhere. And that means lost sales! IF YOU SELL A PRODUCT OR SERVICE YOU NEED A MERCHANT ACCOUNT! Some Internet merchants have seen sales increases as h",Phishing Email,no,yes,"This appears to be a marketing email promoting merchant account services, not attempting to steal credentials or sensitive information.",95
"summary : japanese historical linguistics dear world , a while ago i asked for help in compiling a list of books and articles on japanese historical linguistics , written / published in english or german . i thank chris brockett < chrisbro @ halcyon . com > gerald b mathias < mathias @ uhunix . uhcc . hawaii . edu > nicholas ostler < nostler @ chibcha . demon . co . uk > timothy j . vance < tjvan @ conncoll . edu > alexander vovin < avvovin @ miamiu . acs . muohio . edu > for the references they",Safe Email,no,no,"The email is an academic thank you note for references on Japanese historical linguistics, with no suspicious links, requests for personal information, or urgency.",95
corpus - based and statistical nlp - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - absolutely last call for papers - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - sixth workshop on very large corpora note that the deadline for submissions has been extended by 1 week because acl / coling is late in sending out notification ,Safe Email,no,no,"Content is a standard academic call for papers announcement with no suspicious requests, links, or urgency.",95
empty,Safe Email,no,no,"An empty email lacks any content (links, requests, deceptive text) typically used in phishing attempts.",95
logitech wireless mouse @ $ 16 . 90 wireless optical 3 - button scroll mouse limited stocks ! $ 16 . 90 cordless freedom with optical precision ! this logitech cordless optical mouse works on any surface with optical sensors that provide greater accuracy and no ball to clean . experience : cordless optical technology . with a comfortable shape that fits either hand . its cool - looking silver and blue profile will look great in your work and play environment . visit : http : / / www . computron ,Phishing Email,yes,yes,"The ""too good to be true"" price, urgency (""limited stocks""), and the malformed URL are common phishing tactics to trick users.",95
"dentists , 40 , 000 hospitals , 25 , 000 nursing homes and 400 , 000 doctors 2005 united states healthcare & dentist directory database this complete database includes all hospitals , nursing homes , and physicians and dentist in the country . in a rapidly - changing industry , current healthcare information is an invaluable resource to businesses and organizations . the united states healthcare database includes comprehensive information on more than 7 , 000 hospitals , 25 , 000 nursing homes a",Phishing Email,no,yes,"The email content is an advertisement for a database, not an attempt to elicit sensitive information or credentials.",95
"award notification the lottery promotion company limited churchill house , chalvey road east slough , berkshire sll 2 ls from : the desk of the promotions manager , international promotions / prize award department , ref : lw 907686 and batch no : 22 / 457 / epll . attention : sir / madam , re / award notification we are pleased to notify you of the announcement today of winners of the lottery promotion company limited programs held on 12 th of march 2005 as part of our first quarter of the year",Phishing Email,yes,yes,"Unsolicited lottery win from 2005, a classic scam attempting to collect personal information.",100
"Once upon a time, Dave wrote :> Eeeek... I hope they aren't intending to release a new RH with a new gcc
> which hasn't yet been released (again). Bad enough the first time, and
> I'm sure it gave RedHat a lot of embarrassment.Not really, it should have given more embarrassment to sloppy C++
programmers although they often were the ones bashing on gcc 2.96...> FWIW, I've yet to compile apt on the gcc 3.2 snapshot in RawHide - apt's
> C++ makes several rather poor assumptions on what iterators ar",Safe Email,no,no,"This appears to be a technical discussion, not attempting to trick the recipient into revealing information or clicking malicious links.",100
80 % discount on all windows xp titles opt - in email special offer unsubscribe me search software top 10 new titles on sale now ! 1 office pro 20032 windows xp pro 3 adobe creative suite premium 4 norton antivirus 20055 flash mx 20046 corel draw 127 adobe acrobat 7 . 08 windows 2003 server 9 alias maya 6 wavefrtl 0 adobe premiere see more by this manufacturer microsoft apple software customers also bought these other items . . . microsoft office professional edition * 2003 * microsoft choose : ,Phishing Email,yes,yes,"Unbelievable discount on very old software (Windows XP, Office 2003, Norton 2005) is a common scam tactic, likely leading to fake purchase or malware.",95
"My FREE Media Sofware linkenjoy, Jim--->http://www.freeoptmail3.com/jimmy/plugin.htmlClick here to go to the site 
Personal Quote: All for one and one for all. This is not a spam email. This email was sent to
you because your email was entered in on a website requesting to be a registered subscriber.
click here to cancel your account and you will 
never receive another email from us! Please add remove in the subject line.tgwwcvwledqaerisufctgsfkf",Phishing Email,yes,yes,"Contains a suspicious link promising free software, deceptive claims of legitimacy, misspelled words, and random characters often used to evade spam filters.",95
"hey i have a problem:
i have a rpms that i have installed that i want to uninstall, i do it
like so:
rpm -e [rpm package]
and it gives the error: package not installed, so i install it like
so:
rpm -i [rpm package]
and it gives the error: package already installed, so i force it to
install like so:
rpm -i --force [rpm package]
this installs it and then i try to uninstall it again and it still
gives me the same error: package not installed.
 
How can i get it to recognize that the package is inde",Safe Email,no,no,"The email describes a common technical problem and asks for a solution, with no suspicious links, requests for sensitive information, or urgency typical of phishing.",100
"sentence processing conference - schedule the eighth annual cuny conference on human sentence processing march 16-18 , 1995 radisson hotel , 6555 e . speedway , tucson , az sponsors : university of arizona ( cognitive science program , dept . of psychology , dept . of linguistics , dean 's office ( social and behavioral sciences ) , social and behavioral sciences research institute ) , institute for research in cognitive science at the university of pennsylvania , university of rochester . the s",Safe Email,no,no,"Content is an old, legitimate conference announcement with no requests for information or suspicious links.",100
"a linguist by any other name . . . given the current vigorous linguist vs linguistician debate , another potential title in the arena might not be terribly welcome , but at least it could , for a while , divert attention away from the existing debate which seems to be languishing ( i . e . getting nowhere ) . a friend of mine who is a medic suggested the nominalized form ' linguistic ' ( ' i am a linguistic ' ) , based on the model of medic / cleric . i suppose ' medic ' and ' cleric ' can occur",Safe Email,no,no,"The content is an academic discussion about linguistics, not an attempt to solicit information or trick the recipient.",100
"So how did I miss, and how come I can't find, the fork post
that explains the lyrics to Brimful of Asha?I first heard of the song while reading
http://www.ottawa-anime.org/~eyevocal/beingupfront/
but I had never heard it until I downloaded it among
a bunch of other Fatboy Slim mixes.- Joe
http://xent.com/mailman/listinfo/fork",Safe Email,no,no,"This is a conversational email about a song and a discussion post, with no requests for personal information or suspicious links.",95
start date : 12 / 17 / 01 ; hourahead hour : 12 ; start date : 12 / 17 / 01 ; hourahead hour : 12 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001121712 . txt,Safe Email,no,no,"Content appears to be an automated system log or status report, not designed to elicit information or action from a user.",95
"nineteenth south asian languages analysis roundtable sala xix the department of language & linguistic science at the university of york , york , uk is pleased to announce that it will host the nineteenth south asian languages analysis roundtable 18-20 july 1998 the theme of the conference will be * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * south asian languages : focus on research * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * ",Safe Email,no,no,"The email describes a past academic conference with no suspicious links, requests for information, or calls to action. It appears to be an old informational announcement.",95
"longview dash louise , chip will want to talk with you about the longview equipment . we are circulating a dash to enable us to continue making payments . if we do not continue to make payments , we forfeit the equipment and take a $ 23 mm hit . this is approximately 35 % of the total equipment contract . i think the equipment is worth more ( than 65 % ) and i believe that we will get out of this problem with less than a $ 22 mm hit . i therefore recommend that we commit the extra $ for this equ",Safe Email,yes,no,"Creates strong financial urgency and implicitly requests funds without clear, legitimate instructions, common in phishing scams.",90
your approval is requested thank you,Safe Email,yes,no,"Extremely vague and lacks context, a common social engineering tactic to prompt interaction without detail.",85
"do you know what ? hello , welcome to pharmonl nuncupate ine s particularistic hop - one of the leading oniine pha outclass rmaceutical shops whetstone v ferret g a partitive l l scotticize l l maltose a r snuggle ac cooler l i vandalize sv approach a u bronze m andmanyother . - sa indomitable ve over 50 % - worldwide s figured hlpplng - total confid delimit entiaiity - over 5 miiiion customers in 130 co brilliancy untries have a nic selfcocker e day !",Phishing Email,yes,yes,"The email uses heavy obfuscation with nonsensical words and misspellings, a common tactic for spam/scam emails to bypass filters, while promoting a suspicious online pharmaceutical shop. This is an attempt to lure users to a potentially fraudulent site.",95
heyz darling would you like to keep me some company ? my idiot husband is out of town and i ' m a little lonely . safe way to contact me : http : / / www . aaaplusdirect . biz / 844268 / chws / fullpage . php p . s . it ' s me nicole f,Phishing Email,yes,yes,"Contains a suspicious link from an unknown sender using a generic, overly familiar, and improbable story to elicit a click.",95
"Hi,fergal@esatclear.ie said:
> 7.3 seems to support Chinese input out of the box, it's got
> miniChinput and  some other stuff no documentation. I cannot get much
> sense from the  Chinese-HOWTO (it seems the HOWTOs no longer come with
> Redhat which sucks  somewhat, are they hidden on 1 of the disks or
> something?) and google is a  bit of a dead end too.> Can anyone tell me what I should do? Thanks,How about xcin?
http://xcin.linux.org.tw/This is an example of an XIM approach that Brian mentio",Safe Email,no,no,"This is a technical discussion about Linux Chinese input, containing a question and a helpful suggestion with a relevant, legitimate-looking link. It lacks typical phishing indicators like urgency, requests for sensitive info, or suspicious links.",100
"meningitis outbreak & on - site vaccinations the enron health center has remained in contact with our occupational medicine advisor and the houston public health dept . regarding the meningitis outbreak and recommendations for vaccinations . at this time , the houston public health department does not consider the present cases of meningitis as an epidemic . ? they have provided us with the following guidelines based on input from the centers for disease control ( cdc ) . ? the cdc has defined t",Safe Email,yes,no,"The email references ""the enron health center,"" which is a highly suspicious and likely non-existent entity for official health advisories, indicating a deceptive sender.",100
">>>>> ""R"" == Robert Harley  writes:    R> 'Scuse me for posting in Greek.  :)Better you than me, but I'm sure we all share in your joy.-- 
Gary Lawrence Murphy  TeleDynamics Communications Inc
Business Innovations Through Open Source Systems: http://www.teledyn.com
""Computers are useless.  They can only give you answers.""(Pablo Picasso)http://xent.com/mailman/listinfo/fork",Safe Email,no,no,"This appears to be a casual email exchange, possibly from a mailing list, with no requests for sensitive information or suspicious links.",95
"philosophy of lang the following is a book which readers of this list might find of interest . for more information please visit http : / / mitpress . mit . edu / promotions / books / ostdps98 definite descriptions a reader edited by gary ostertag bertrand russell 's theory of definite descriptions sparked an ongoing debate concerning the proper logical and linguistic analysis of definite descriptions . while it is now widely acknowledged that , like the indexical expressions ' i ' , ' here ' , ",Safe Email,no,no,"The email describes a legitimate academic book and provides a link to the official MIT Press domain (mitpress.mit.edu). There are no common phishing indicators like suspicious URLs, urgent requests, or grammar errors.",95
"eol data , july 13 , 2001 eol deals from : 7 / 1 / 2001 to : 7 / 13 / 2001 eol deals from : 7 / 1 / 2001 to : 7 / 13 / 2001 desk total mwh total deals desk total mwh total deals epmi long term california 1 , 445 , 400 89 epmi long term california 2 , 895 , 920 29 epmi long term northwest 999 , 425 57 epmi long term northwest 7 , 466 , 194 132 epmi long term southwest 2 , 193 , 750 153 epmi long term southwest 7 , 262 , 396 154 epmi short term california 470 , 424 636 epmi short term california 8",Safe Email,no,no,"The content appears to be a plain text data report and does not contain any typical phishing indicators like requests for personal information, suspicious links, or urgent threats.",90
cheap software http : / / uracil . mainoemstore . com / ? a = 3107,Phishing Email,yes,yes,"Offers ""cheap software"" from a highly suspicious domain (`mainoemstore.com`) known for scams and malware.",100
"James Raftery wrote:
> 
> Hi,
> 
> Four of the IE nameservers are publishing out of date DNS information.
> The four listed below are publishing the IE zone from last Friday.
> They are six days behind reality.James,
Last week, when indexing stuff for WhoisIreland.com, I noticed that
ns0.domainregistry.ie and banba.domainregistry.ie were out of synch by a
few days. The other nameservers seemed to give a current SOA at that
time. However the affected secondaries may have been using
ns0.domainregi",Safe Email,no,no,"The email discusses a technical issue with DNS nameservers and does not contain any typical phishing indicators like requests for sensitive information, suspicious links, or urgent threats.",95
"Hi,when testing spamassassin, i found a little problem but
I don't know if it's spamassassin or my pop3-server
that caused it.Pop3-servers seem to expect a blank line before ""From ""-lines
to seperate mails in a mailbox-file.
Spamassassin does not add such a blank line before
mails delivered directly to mailbox.
Result is that the pop3-server (tested with qpopper4 and
cucipop) delivers some mails glued together.I think the solution is to write a blank line to the mailbox
befor spamassassin adds t",Safe Email,no,no,"The email content describes a technical problem and a proposed solution, without any suspicious links, requests for personal information, or urgent calls to action typical of phishing.",95
"office 2 oo 3 $ 80 . norton 2004 $ 15 , office xp $ 1 oo . adobe photoshop $ 8 o ; xp pro $ 5 o , ; . super cheaap softwares & shiip to all countrieswe have every popular softwares u need ! you name it normal : $ 299 . oo ; you saave $ 249 . oo adobe acrobat v 6 . o professional pc - my price : $ 1 oo ; normal : $ 449 . 95 ; you saave $ 349 . 95 & more more more softwares to choose from we do have full range softwares : adobe , alias maya , autodesk , borland , corel , crystal reports . executiv",Phishing Email,yes,yes,"This is a scam attempting to sell illegally cheap or pirated software, often a precursor to financial fraud or malware.",100
"do you know beans about coffee ? to unsubscribe from receiving future e - mail messages from gevalia , please click here or contact gevalia at : gevalia : opt - out requests , 1102 third ave . suite 501 , huntington , wv 25701 . you have received this advertisement because you have registered with this advertiser ( or website or service ) . if you believe this e - mail message was sent in error or if you would like to stop receiving e - mail advertisements from them , follow the opt - out instru",Phishing Email,no,yes,"The content appears to be a standard marketing email with clear unsubscribe options including a physical address, typical for legitimate advertisers. There are no requests for sensitive information, threats, or obvious grammatical errors indicative of phishing.",90
"your sites after reading your internet page , i wondered if you would be interested = in the memorable alpha-numeric 0707 4 glasgow or 08700 scotland = telephone number , which will be easily remembered by your customers , in = a marketing campaign . if you are interested please call on 07000 750750 , = if not , i am very sorry for contacting you . = 20",Phishing Email,no,yes,"This is an unsolicited sales pitch for a service (memorable phone numbers), not an attempt to acquire sensitive information or credentials.",100
"program - phonology and morphology conference , marburg phonology and morphology of the germanic languages marburg , philipps - universitaet , august 27 to 29 1997 conference program please note : times are approximate at this moment ! wednesday , august 27 , prosodic phonology 14 . 00 paul kiparsky stanford , usa prosodic divergence of early germanic 15 . 00 patrik bye troms , norway grammar constrains diachrony ! split prominence and accent shift in central scandinavian 16 . 30 tomas riad stoc",Safe Email,no,no,"Content is an old academic conference program, not requesting sensitive info or containing suspicious links.",100
"Hi all,Saw this on the register this morning,
http://theregister.co.uk/content/6/26983.html, and they support ISDN dual
channel. Whoo Hoo!CW-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",Safe Email,no,no,The email links to a legitimate and well-known tech news website (theregister.co.uk) and the content is consistent with a mailing list discussion.,95
"i know your company ! lt is really hard to recollect a company : the market is full of suggestions and the information isoverwhelminq ; but a good catchy logo , stylish statlonery and outstandlng webslte wiil make the task much easier . we do not promise that having ordered a iogo your company will automaticaiiy become a worid ieader : it isguite clear that without good products , effective business organization and practicable aim it will be hotat nowadays market ; but we do promise that your m",Phishing Email,no,yes,"This appears to be an unsolicited sales pitch for design services, not an attempt to steal information or deliver malware.",90
"re : www . energyclear . com i didn ' t see this in the competitive analysis folder . as always , it is good to know you are on top of it . thomas d gros @ enron 12 / 04 / 2000 06 : 04 pm to : mary solmonson / hou / ect @ ect cc : sally beck / hou / ect @ ect , james whitehead / corp / enron @ enron subject : re : www . energyclear . com these guys are using the technology we saw last week from onexchange . amerex called me today to ask us to participate or ( if we deemed it necessary ) to take ",Safe Email,no,no,"This appears to be an authentic internal Enron email from 2000 discussing business and competitive analysis, not a malicious attempt.",100
"why the mortgage email ? if you thought that in order to be a mortgate loan officer , you had to graduate from college , be certified , licensed or bonded . . . think again ! this message is coming to you as a result of an opt - in relationship our clients have had with you . if you simply wish to be removed from all future messages , then click here [ ^ ( pol : kj ) _ 8 j 7 bjk 9 ^ "" : } h & * tgobk 5 nkiys 5 ]",Phishing Email,yes,yes,"The email contains a highly suspicious, malformed link disguised as an unsubscribe option, which is a common tactic in phishing or malware distribution attempts.",95
a only fix to penis growth limited offer : add atleast 4 inches or your money back - - - > click here and see more no more offers,Phishing Email,yes,yes,"Implausible claims, urgency, poor grammar, and a suspicious link aiming to trick users.",100
